x,y,count
265,161,2
265,161,2
268,161,2
269,160,2
272,160,2
272,160,2
274,160,2
276,160,2
278,159,2
280,159,2
283,159,2
288,157,2
288,157,2
291,156,2
293,156,2
295,156,2
296,156,2
296,156,2
299,154,2
300,154,2
301,154,2
304,153,2
304,153,2
308,152,2
310,152,2
310,152,2
311,152,2
316,151,2
318,151,2
318,151,2
322,151,2
323,151,2
324,151,2
326,151,2
327,151,2
256,162,2
256,162,2
257,162,2
257,162,2
257,162,2
258,162,2
259,162,2
260,162,2
260,162,2
261,162,2
263,162,2
263,162,2
265,161,2
265,161,2
268,161,2
269,160,2
272,160,2
272,160,2
274,160,2
276,160,2
278,159,2
280,159,2
283,159,2
288,157,2
288,157,2
291,156,2
293,156,2
295,156,2
296,156,2
296,156,2
299,154,2
300,154,2
301,154,2
304,153,2
304,153,2
308,152,2
310,152,2
310,152,2
311,152,2
316,151,2
318,151,2
318,151,2
322,151,2
323,151,2
324,151,2
326,151,2
327,151,2
328,151,2
256,162,2
256,162,2
257,162,2
257,162,2
257,162,2
258,162,2
259,162,2
260,162,2
260,162,2
261,162,2
263,162,2
263,162,2
265,161,2
265,161,2
268,161,2
269,160,2
272,160,2
272,160,2
274,160,2
276,160,2
278,159,2
280,159,2
283,159,2
288,157,2
288,157,2
291,156,2
293,156,2
295,156,2
296,156,2
296,156,2
299,154,2
300,154,2
301,154,2
304,153,2
304,153,2
308,152,2
310,152,2
310,152,2
311,152,2
316,151,2
318,151,2
318,151,2
322,151,2
323,151,2
324,151,2
326,151,2
327,151,2
328,151,2
330,151,2
256,162,2
256,162,2
257,162,2
257,162,2
257,162,2
258,162,2
259,162,2
260,162,2
260,162,2
261,162,2
263,162,2
263,162,2
265,161,2
265,161,2
268,161,2
269,160,2
272,160,2
272,160,2
274,160,2
276,160,2
278,159,2
280,159,2
283,159,2
288,157,2
288,157,2
291,156,2
293,156,2
295,156,2
296,156,2
296,156,2
299,154,2
300,154,2
301,154,2
304,153,2
304,153,2
308,152,2
310,152,2
310,152,2
311,152,2
316,151,2
318,151,2
318,151,2
322,151,2
323,151,2
324,151,2
326,151,2
327,151,2
328,151,2
330,151,2
330,151,2
256,162,2
256,162,2
257,162,2
257,162,2
257,162,2
258,162,2
259,162,2
260,162,2
260,162,2
261,162,2
263,162,2
263,162,2
265,161,2
265,161,2
268,161,2
269,160,2
272,160,2
272,160,2
274,160,2
276,160,2
278,159,2
280,159,2
283,159,2
288,157,2
288,157,2
291,156,2
293,156,2
295,156,2
296,156,2
296,156,2
299,154,2
300,154,2
301,154,2
304,153,2
304,153,2
308,152,2
310,152,2
310,152,2
311,152,2
316,151,2
318,151,2
318,151,2
322,151,2
323,151,2
324,151,2
326,151,2
327,151,2
328,151,2
330,151,2
330,151,2
331,151,2
256,162,2
256,162,2
257,162,2
257,162,2
257,162,2
258,162,2
259,162,2
260,162,2
260,162,2
261,162,2
263,162,2
263,162,2
265,161,2
265,161,2
268,161,2
269,160,2
272,160,2
272,160,2
274,160,2
276,160,2
278,159,2
280,159,2
283,159,2
288,157,2
288,157,2
291,156,2
293,156,2
295,156,2
296,156,2
296,156,2
299,154,2
300,154,2
301,154,2
304,153,2
304,153,2
308,152,2
310,152,2
310,152,2
311,152,2
316,151,2
318,151,2
318,151,2
322,151,2
323,151,2
324,151,2
326,151,2
327,151,2
328,151,2
330,151,2
330,151,2
331,151,2
333,151,2
256,162,2
256,162,2
257,162,2
257,162,2
257,162,2
258,162,2
259,162,2
260,162,2
260,162,2
261,162,2
263,162,2
263,162,2
265,161,2
265,161,2
268,161,2
269,160,2
272,160,2
272,160,2
274,160,2
276,160,2
278,159,2
280,159,2
283,159,2
288,157,2
288,157,2
291,156,2
293,156,2
295,156,2
296,156,2
296,156,2
299,154,2
300,154,2
301,154,2
304,153,2
304,153,2
308,152,2
310,152,2
310,152,2
311,152,2
316,151,2
318,151,2
318,151,2
322,151,2
323,151,2
324,151,2
326,151,2
327,151,2
328,151,2
330,151,2
330,151,2
331,151,2
333,151,2
333,151,2
256,162,2
256,162,2
257,162,2
257,162,2
257,162,2
258,162,2
259,162,2
260,162,2
260,162,2
261,162,2
263,162,2
263,162,2
265,161,2
265,161,2
268,161,2
269,160,2
272,160,2
272,160,2
274,160,2
276,160,2
278,159,2
280,159,2
283,159,2
288,157,2
288,157,2
291,156,2
293,156,2
295,156,2
296,156,2
296,156,2
299,154,2
300,154,2
301,154,2
304,153,2
304,153,2
308,152,2
310,152,2
310,152,2
311,152,2
316,151,2
318,151,2
318,151,2
322,151,2
323,151,2
324,151,2
326,151,2
327,151,2
328,151,2
330,151,2
330,151,2
331,151,2
333,151,2
333,151,2
334,151,2
256,162,2
256,162,2
257,162,2
257,162,2
257,162,2
258,162,2
259,162,2
260,162,2
260,162,2
261,162,2
263,162,2
263,162,2
265,161,2
265,161,2
268,161,2
269,160,2
272,160,2
272,160,2
274,160,2
276,160,2
278,159,2
280,159,2
283,159,2
288,157,2
288,157,2
291,156,2
293,156,2
295,156,2
296,156,2
296,156,2
299,154,2
300,154,2
301,154,2
304,153,2
304,153,2
308,152,2
310,152,2
310,152,2
311,152,2
316,151,2
318,151,2
318,151,2
322,151,2
323,151,2
324,151,2
326,151,2
327,151,2
328,151,2
330,151,2
330,151,2
331,151,2
333,151,2
333,151,2
334,151,2
335,151,2
256,162,2
256,162,2
257,162,2
257,162,2
257,162,2
258,162,2
259,162,2
260,162,2
260,162,2
261,162,2
263,162,2
263,162,2
265,161,2
265,161,2
268,161,2
269,160,2
272,160,2
272,160,2
274,160,2
276,160,2
278,159,2
280,159,2
283,159,2
288,157,2
288,157,2
291,156,2
293,156,2
295,156,2
296,156,2
296,156,2
299,154,2
300,154,2
301,154,2
304,153,2
304,153,2
308,152,2
310,152,2
310,152,2
311,152,2
316,151,2
318,151,2
318,151,2
322,151,2
323,151,2
324,151,2
326,151,2
327,151,2
328,151,2
330,151,2
330,151,2
331,151,2
333,151,2
333,151,2
334,151,2
335,151,2
336,151,2
256,162,2
256,162,2
257,162,2
257,162,2
257,162,2
258,162,2
259,162,2
260,162,2
260,162,2
261,162,2
263,162,2
263,162,2
265,161,2
265,161,2
268,161,2
269,160,2
272,160,2
272,160,2
274,160,2
276,160,2
278,159,2
280,159,2
283,159,2
288,157,2
288,157,2
291,156,2
293,156,2
295,156,2
296,156,2
296,156,2
299,154,2
300,154,2
301,154,2
304,153,2
304,153,2
308,152,2
310,152,2
310,152,2
311,152,2
316,151,2
318,151,2
318,151,2
322,151,2
323,151,2
324,151,2
326,151,2
327,151,2
328,151,2
330,151,2
330,151,2
331,151,2
333,151,2
333,151,2
334,151,2
335,151,2
336,151,2
337,151,2
256,162,2
256,162,2
257,162,2
257,162,2
257,162,2
258,162,2
259,162,2
260,162,2
260,162,2
261,162,2
263,162,2
263,162,2
265,161,2
265,161,2
268,161,2
269,160,2
272,160,2
272,160,2
274,160,2
276,160,2
278,159,2
280,159,2
283,159,2
288,157,2
288,157,2
291,156,2
293,156,2
295,156,2
296,156,2
296,156,2
299,154,2
300,154,2
301,154,2
304,153,2
304,153,2
308,152,2
310,152,2
310,152,2
311,152,2
316,151,2
318,151,2
318,151,2
322,151,2
323,151,2
324,151,2
326,151,2
327,151,2
328,151,2
330,151,2
330,151,2
331,151,2
333,151,2
333,151,2
334,151,2
335,151,2
336,151,2
337,151,2
337,151,2
256,162,2
256,162,2
257,162,2
257,162,2
257,162,2
258,162,2
259,162,2
260,162,2
260,162,2
261,162,2
263,162,2
263,162,2
265,161,2
265,161,2
268,161,2
269,160,2
272,160,2
272,160,2
274,160,2
276,160,2
278,159,2
280,159,2
283,159,2
288,157,2
288,157,2
291,156,2
293,156,2
295,156,2
296,156,2
296,156,2
299,154,2
300,154,2
301,154,2
304,153,2
304,153,2
308,152,2
310,152,2
310,152,2
311,152,2
316,151,2
318,151,2
318,151,2
322,151,2
323,151,2
324,151,2
326,151,2
327,151,2
328,151,2
330,151,2
330,151,2
331,151,2
333,151,2
333,151,2
334,151,2
335,151,2
336,151,2
337,151,2
337,151,2
338,151,2
256,162,2
256,162,2
257,162,2
257,162,2
257,162,2
258,162,2
259,162,2
260,162,2
260,162,2
261,162,2
263,162,2
263,162,2
265,161,2
265,161,2
268,161,2
269,160,2
272,160,2
272,160,2
274,160,2
276,160,2
278,159,2
280,159,2
283,159,2
288,157,2
288,157,2
291,156,2
293,156,2
295,156,2
296,156,2
296,156,2
299,154,2
300,154,2
301,154,2
304,153,2
304,153,2
308,152,2
310,152,2
310,152,2
311,152,2
316,151,2
318,151,2
318,151,2
322,151,2
323,151,2
324,151,2
326,151,2
327,151,2
328,151,2
330,151,2
330,151,2
331,151,2
333,151,2
333,151,2
334,151,2
335,151,2
336,151,2
337,151,2
337,151,2
338,151,2
338,151,2
256,162,2
256,162,2
257,162,2
257,162,2
257,162,2
258,162,2
259,162,2
260,162,2
260,162,2
261,162,2
263,162,2
263,162,2
265,161,2
265,161,2
268,161,2
269,160,2
272,160,2
272,160,2
274,160,2
276,160,2
278,159,2
280,159,2
283,159,2
288,157,2
288,157,2
291,156,2
293,156,2
295,156,2
296,156,2
296,156,2
299,154,2
300,154,2
301,154,2
304,153,2
304,153,2
308,152,2
310,152,2
310,152,2
311,152,2
316,151,2
318,151,2
318,151,2
322,151,2
323,151,2
324,151,2
326,151,2
327,151,2
328,151,2
330,151,2
330,151,2
331,151,2
333,151,2
333,151,2
334,151,2
335,151,2
336,151,2
337,151,2
337,151,2
338,151,2
338,151,2
339,151,2
256,162,2
256,162,2
257,162,2
257,162,2
257,162,2
258,162,2
259,162,2
260,162,2
260,162,2
261,162,2
263,162,2
263,162,2
265,161,2
265,161,2
268,161,2
269,160,2
272,160,2
272,160,2
274,160,2
276,160,2
278,159,2
280,159,2
283,159,2
288,157,2
288,157,2
291,156,2
293,156,2
295,156,2
296,156,2
296,156,2
299,154,2
300,154,2
301,154,2
304,153,2
304,153,2
308,152,2
310,152,2
310,152,2
311,152,2
316,151,2
318,151,2
318,151,2
322,151,2
323,151,2
324,151,2
326,151,2
327,151,2
328,151,2
330,151,2
330,151,2
331,151,2
333,151,2
333,151,2
334,151,2
335,151,2
336,151,2
337,151,2
337,151,2
338,151,2
338,151,2
339,151,2
340,151,2
256,162,2
256,162,2
257,162,2
257,162,2
257,162,2
258,162,2
259,162,2
260,162,2
260,162,2
261,162,2
263,162,2
263,162,2
265,161,2
265,161,2
268,161,2
269,160,2
272,160,2
272,160,2
274,160,2
276,160,2
278,159,2
280,159,2
283,159,2
288,157,2
288,157,2
291,156,2
293,156,2
295,156,2
296,156,2
296,156,2
299,154,2
300,154,2
301,154,2
304,153,2
304,153,2
308,152,2
310,152,2
310,152,2
311,152,2
316,151,2
318,151,2
318,151,2
322,151,2
323,151,2
324,151,2
326,151,2
327,151,2
328,151,2
330,151,2
330,151,2
331,151,2
333,151,2
333,151,2
334,151,2
335,151,2
336,151,2
337,151,2
337,151,2
338,151,2
338,151,2
339,151,2
340,151,2
340,151,2
256,162,2
256,162,2
257,162,2
257,162,2
257,162,2
258,162,2
259,162,2
260,162,2
260,162,2
261,162,2
263,162,2
263,162,2
265,161,2
265,161,2
268,161,2
269,160,2
272,160,2
272,160,2
274,160,2
276,160,2
278,159,2
280,159,2
283,159,2
288,157,2
288,157,2
291,156,2
293,156,2
295,156,2
296,156,2
296,156,2
299,154,2
300,154,2
301,154,2
304,153,2
304,153,2
308,152,2
310,152,2
310,152,2
311,152,2
316,151,2
318,151,2
318,151,2
322,151,2
323,151,2
324,151,2
326,151,2
327,151,2
328,151,2
330,151,2
330,151,2
331,151,2
333,151,2
333,151,2
334,151,2
335,151,2
336,151,2
337,151,2
337,151,2
338,151,2
338,151,2
339,151,2
340,151,2
340,151,2
341,151,2
256,162,2
256,162,2
257,162,2
257,162,2
257,162,2
258,162,2
259,162,2
260,162,2
260,162,2
261,162,2
263,162,2
263,162,2
265,161,2
265,161,2
268,161,2
269,160,2
272,160,2
272,160,2
274,160,2
276,160,2
278,159,2
280,159,2
283,159,2
288,157,2
288,157,2
291,156,2
293,156,2
295,156,2
296,156,2
296,156,2
299,154,2
300,154,2
301,154,2
304,153,2
304,153,2
308,152,2
310,152,2
310,152,2
311,152,2
316,151,2
318,151,2
318,151,2
322,151,2
323,151,2
324,151,2
326,151,2
327,151,2
328,151,2
330,151,2
330,151,2
331,151,2
333,151,2
333,151,2
334,151,2
335,151,2
336,151,2
337,151,2
337,151,2
338,151,2
338,151,2
339,151,2
340,151,2
340,151,2
341,151,2
341,151,2
256,162,2
256,162,2
257,162,2
257,162,2
257,162,2
258,162,2
259,162,2
260,162,2
260,162,2
261,162,2
263,162,2
263,162,2
265,161,2
265,161,2
268,161,2
269,160,2
272,160,2
272,160,2
274,160,2
276,160,2
278,159,2
280,159,2
283,159,2
288,157,2
288,157,2
291,156,2
293,156,2
295,156,2
296,156,2
296,156,2
299,154,2
300,154,2
301,154,2
304,153,2
304,153,2
308,152,2
310,152,2
310,152,2
311,152,2
316,151,2
318,151,2
318,151,2
322,151,2
323,151,2
324,151,2
326,151,2
327,151,2
328,151,2
330,151,2
330,151,2
331,151,2
333,151,2
333,151,2
334,151,2
335,151,2
336,151,2
337,151,2
337,151,2
338,151,2
338,151,2
339,151,2
340,151,2
340,151,2
341,151,2
341,151,2
342,151,2
256,162,2
256,162,2
257,162,2
257,162,2
257,162,2
258,162,2
259,162,2
260,162,2
260,162,2
261,162,2
263,162,2
263,162,2
265,161,2
265,161,2
268,161,2
269,160,2
272,160,2
272,160,2
274,160,2
276,160,2
278,159,2
280,159,2
283,159,2
288,157,2
288,157,2
291,156,2
293,156,2
295,156,2
296,156,2
296,156,2
299,154,2
300,154,2
301,154,2
304,153,2
304,153,2
308,152,2
310,152,2
310,152,2
311,152,2
316,151,2
318,151,2
318,151,2
322,151,2
323,151,2
324,151,2
326,151,2
327,151,2
328,151,2
330,151,2
330,151,2
331,151,2
333,151,2
333,151,2
334,151,2
335,151,2
336,151,2
337,151,2
337,151,2
338,151,2
338,151,2
339,151,2
340,151,2
340,151,2
341,151,2
341,151,2
342,151,2
344,151,2
256,162,2
256,162,2
257,162,2
257,162,2
257,162,2
258,162,2
259,162,2
260,162,2
260,162,2
261,162,2
263,162,2
263,162,2
265,161,2
265,161,2
268,161,2
269,160,2
272,160,2
272,160,2
274,160,2
276,160,2
278,159,2
280,159,2
283,159,2
288,157,2
288,157,2
291,156,2
293,156,2
295,156,2
296,156,2
296,156,2
299,154,2
300,154,2
301,154,2
304,153,2
304,153,2
308,152,2
310,152,2
310,152,2
311,152,2
316,151,2
318,151,2
318,151,2
322,151,2
323,151,2
324,151,2
326,151,2
327,151,2
328,151,2
330,151,2
330,151,2
331,151,2
333,151,2
333,151,2
334,151,2
335,151,2
336,151,2
337,151,2
337,151,2
338,151,2
338,151,2
339,151,2
340,151,2
340,151,2
341,151,2
341,151,2
342,151,2
344,151,2
345,151,2
256,162,2
256,162,2
257,162,2
257,162,2
257,162,2
258,162,2
259,162,2
260,162,2
260,162,2
261,162,2
263,162,2
263,162,2
265,161,2
265,161,2
268,161,2
269,160,2
272,160,2
272,160,2
274,160,2
276,160,2
278,159,2
280,159,2
283,159,2
288,157,2
288,157,2
291,156,2
293,156,2
295,156,2
296,156,2
296,156,2
299,154,2
300,154,2
301,154,2
304,153,2
304,153,2
308,152,2
310,152,2
310,152,2
311,152,2
316,151,2
318,151,2
318,151,2
322,151,2
323,151,2
324,151,2
326,151,2
327,151,2
328,151,2
330,151,2
330,151,2
331,151,2
333,151,2
333,151,2
334,151,2
335,151,2
336,151,2
337,151,2
337,151,2
338,151,2
338,151,2
339,151,2
340,151,2
340,151,2
341,151,2
341,151,2
342,151,2
344,151,2
345,151,2
345,151,2
256,162,2
256,162,2
257,162,2
257,162,2
257,162,2
258,162,2
259,162,2
260,162,2
260,162,2
261,162,2
263,162,2
263,162,2
265,161,2
265,161,2
268,161,2
269,160,2
272,160,2
272,160,2
274,160,2
276,160,2
278,159,2
280,159,2
283,159,2
288,157,2
288,157,2
291,156,2
293,156,2
295,156,2
296,156,2
296,156,2
299,154,2
300,154,2
301,154,2
304,153,2
304,153,2
308,152,2
310,152,2
310,152,2
311,152,2
316,151,2
318,151,2
318,151,2
322,151,2
323,151,2
324,151,2
326,151,2
327,151,2
328,151,2
330,151,2
330,151,2
331,151,2
333,151,2
333,151,2
334,151,2
335,151,2
336,151,2
337,151,2
337,151,2
338,151,2
338,151,2
339,151,2
340,151,2
340,151,2
341,151,2
341,151,2
342,151,2
344,151,2
345,151,2
345,151,2
346,151,2
256,162,2
256,162,2
257,162,2
257,162,2
257,162,2
258,162,2
259,162,2
260,162,2
260,162,2
261,162,2
263,162,2
263,162,2
265,161,2
265,161,2
268,161,2
269,160,2
272,160,2
272,160,2
274,160,2
276,160,2
278,159,2
280,159,2
283,159,2
288,157,2
288,157,2
291,156,2
293,156,2
295,156,2
296,156,2
296,156,2
299,154,2
300,154,2
301,154,2
304,153,2
304,153,2
308,152,2
310,152,2
310,152,2
311,152,2
316,151,2
318,151,2
318,151,2
322,151,2
323,151,2
324,151,2
326,151,2
327,151,2
328,151,2
330,151,2
330,151,2
331,151,2
333,151,2
333,151,2
334,151,2
335,151,2
336,151,2
337,151,2
337,151,2
338,151,2
338,151,2
339,151,2
340,151,2
340,151,2
341,151,2
341,151,2
342,151,2
344,151,2
345,151,2
345,151,2
346,151,2
347,151,2
256,162,2
256,162,2
257,162,2
257,162,2
257,162,2
258,162,2
259,162,2
260,162,2
260,162,2
261,162,2
263,162,2
263,162,2
265,161,2
265,161,2
268,161,2
269,160,2
272,160,2
272,160,2
274,160,2
276,160,2
278,159,2
280,159,2
283,159,2
288,157,2
288,157,2
291,156,2
293,156,2
295,156,2
296,156,2
296,156,2
299,154,2
300,154,2
301,154,2
304,153,2
304,153,2
308,152,2
310,152,2
310,152,2
311,152,2
316,151,2
318,151,2
318,151,2
322,151,2
323,151,2
324,151,2
326,151,2
327,151,2
328,151,2
330,151,2
330,151,2
331,151,2
333,151,2
333,151,2
334,151,2
335,151,2
336,151,2
337,151,2
337,151,2
338,151,2
338,151,2
339,151,2
340,151,2
340,151,2
341,151,2
341,151,2
342,151,2
344,151,2
345,151,2
345,151,2
346,151,2
347,151,2
350,151,2
256,162,2
256,162,2
257,162,2
257,162,2
257,162,2
258,162,2
259,162,2
260,162,2
260,162,2
261,162,2
263,162,2
263,162,2
265,161,2
265,161,2
268,161,2
269,160,2
272,160,2
272,160,2
274,160,2
276,160,2
278,159,2
280,159,2
283,159,2
288,157,2
288,157,2
291,156,2
293,156,2
295,156,2
296,156,2
296,156,2
299,154,2
300,154,2
301,154,2
304,153,2
304,153,2
308,152,2
310,152,2
310,152,2
311,152,2
316,151,2
318,151,2
318,151,2
322,151,2
323,151,2
324,151,2
326,151,2
327,151,2
328,151,2
330,151,2
330,151,2
331,151,2
333,151,2
333,151,2
334,151,2
335,151,2
336,151,2
337,151,2
337,151,2
338,151,2
338,151,2
339,151,2
340,151,2
340,151,2
341,151,2
341,151,2
342,151,2
344,151,2
345,151,2
345,151,2
346,151,2
347,151,2
350,151,2
351,152,2
256,162,2
256,162,2
257,162,2
257,162,2
257,162,2
258,162,2
259,162,2
260,162,2
260,162,2
261,162,2
263,162,2
263,162,2
265,161,2
265,161,2
268,161,2
269,160,2
272,160,2
272,160,2
274,160,2
276,160,2
278,159,2
280,159,2
283,159,2
288,157,2
288,157,2
291,156,2
293,156,2
295,156,2
296,156,2
296,156,2
299,154,2
300,154,2
301,154,2
304,153,2
304,153,2
308,152,2
310,152,2
310,152,2
311,152,2
316,151,2
318,151,2
318,151,2
322,151,2
323,151,2
324,151,2
326,151,2
327,151,2
328,151,2
330,151,2
330,151,2
331,151,2
333,151,2
333,151,2
334,151,2
335,151,2
336,151,2
337,151,2
337,151,2
338,151,2
338,151,2
339,151,2
340,151,2
340,151,2
341,151,2
341,151,2
342,151,2
344,151,2
345,151,2
345,151,2
346,151,2
347,151,2
350,151,2
351,152,2
352,152,2
256,162,2
256,162,2
257,162,2
257,162,2
257,162,2
258,162,2
259,162,2
260,162,2
260,162,2
261,162,2
263,162,2
263,162,2
265,161,2
265,161,2
268,161,2
269,160,2
272,160,2
272,160,2
274,160,2
276,160,2
278,159,2
280,159,2
283,159,2
288,157,2
288,157,2
291,156,2
293,156,2
295,156,2
296,156,2
296,156,2
299,154,2
300,154,2
301,154,2
304,153,2
304,153,2
308,152,2
310,152,2
310,152,2
311,152,2
316,151,2
318,151,2
318,151,2
322,151,2
323,151,2
324,151,2
326,151,2
327,151,2
328,151,2
330,151,2
330,151,2
331,151,2
333,151,2
333,151,2
334,151,2
335,151,2
336,151,2
337,151,2
337,151,2
338,151,2
338,151,2
339,151,2
340,151,2
340,151,2
341,151,2
341,151,2
342,151,2
344,151,2
345,151,2
345,151,2
346,151,2
347,151,2
350,151,2
351,152,2
352,152,2
353,152,2
256,162,2
256,162,2
257,162,2
257,162,2
257,162,2
258,162,2
259,162,2
260,162,2
260,162,2
261,162,2
263,162,2
263,162,2
265,161,2
265,161,2
268,161,2
269,160,2
272,160,2
272,160,2
274,160,2
276,160,2
278,159,2
280,159,2
283,159,2
288,157,2
288,157,2
291,156,2
293,156,2
295,156,2
296,156,2
296,156,2
299,154,2
300,154,2
301,154,2
304,153,2
304,153,2
308,152,2
310,152,2
310,152,2
311,152,2
316,151,2
318,151,2
318,151,2
322,151,2
323,151,2
324,151,2
326,151,2
327,151,2
328,151,2
330,151,2
330,151,2
331,151,2
333,151,2
333,151,2
334,151,2
335,151,2
336,151,2
337,151,2
337,151,2
338,151,2
338,151,2
339,151,2
340,151,2
340,151,2
341,151,2
341,151,2
342,151,2
344,151,2
345,151,2
345,151,2
346,151,2
347,151,2
350,151,2
351,152,2
352,152,2
353,152,2
354,153,2
256,162,2
256,162,2
257,162,2
257,162,2
257,162,2
258,162,2
259,162,2
260,162,2
260,162,2
261,162,2
263,162,2
263,162,2
265,161,2
265,161,2
268,161,2
269,160,2
272,160,2
272,160,2
274,160,2
276,160,2
278,159,2
280,159,2
283,159,2
288,157,2
288,157,2
291,156,2
293,156,2
295,156,2
296,156,2
296,156,2
299,154,2
300,154,2
301,154,2
304,153,2
304,153,2
308,152,2
310,152,2
310,152,2
311,152,2
316,151,2
318,151,2
318,151,2
322,151,2
323,151,2
324,151,2
326,151,2
327,151,2
328,151,2
330,151,2
330,151,2
331,151,2
333,151,2
333,151,2
334,151,2
335,151,2
336,151,2
337,151,2
337,151,2
338,151,2
338,151,2
339,151,2
340,151,2
340,151,2
341,151,2
341,151,2
342,151,2
344,151,2
345,151,2
345,151,2
346,151,2
347,151,2
350,151,2
351,152,2
352,152,2
353,152,2
354,153,2
355,154,2
256,162,2
256,162,2
257,162,2
257,162,2
257,162,2
258,162,2
259,162,2
260,162,2
260,162,2
261,162,2
263,162,2
263,162,2
265,161,2
265,161,2
268,161,2
269,160,2
272,160,2
272,160,2
274,160,2
276,160,2
278,159,2
280,159,2
283,159,2
288,157,2
288,157,2
291,156,2
293,156,2
295,156,2
296,156,2
296,156,2
299,154,2
300,154,2
301,154,2
304,153,2
304,153,2
308,152,2
310,152,2
310,152,2
311,152,2
316,151,2
318,151,2
318,151,2
322,151,2
323,151,2
324,151,2
326,151,2
327,151,2
328,151,2
330,151,2
330,151,2
331,151,2
333,151,2
333,151,2
334,151,2
335,151,2
336,151,2
337,151,2
337,151,2
338,151,2
338,151,2
339,151,2
340,151,2
340,151,2
341,151,2
341,151,2
342,151,2
344,151,2
345,151,2
345,151,2
346,151,2
347,151,2
350,151,2
351,152,2
352,152,2
353,152,2
354,153,2
355,154,2
355,154,2
256,162,2
256,162,2
257,162,2
257,162,2
257,162,2
258,162,2
259,162,2
260,162,2
260,162,2
261,162,2
263,162,2
263,162,2
265,161,2
265,161,2
268,161,2
269,160,2
272,160,2
272,160,2
274,160,2
276,160,2
278,159,2
280,159,2
283,159,2
288,157,2
288,157,2
291,156,2
293,156,2
295,156,2
296,156,2
296,156,2
299,154,2
300,154,2
301,154,2
304,153,2
304,153,2
308,152,2
310,152,2
310,152,2
311,152,2
316,151,2
318,151,2
318,151,2
322,151,2
323,151,2
324,151,2
326,151,2
327,151,2
328,151,2
330,151,2
330,151,2
331,151,2
333,151,2
333,151,2
334,151,2
335,151,2
336,151,2
337,151,2
337,151,2
338,151,2
338,151,2
339,151,2
340,151,2
340,151,2
341,151,2
341,151,2
342,151,2
344,151,2
345,151,2
345,151,2
346,151,2
347,151,2
350,151,2
351,152,2
352,152,2
353,152,2
354,153,2
355,154,2
355,154,2
356,155,2
256,162,2
256,162,2
257,162,2
257,162,2
257,162,2
258,162,2
259,162,2
260,162,2
260,162,2
261,162,2
263,162,2
263,162,2
265,161,2
265,161,2
268,161,2
269,160,2
272,160,2
272,160,2
274,160,2
276,160,2
278,159,2
280,159,2
283,159,2
288,157,2
288,157,2
291,156,2
293,156,2
295,156,2
296,156,2
296,156,2
299,154,2
300,154,2
301,154,2
304,153,2
304,153,2
308,152,2
310,152,2
310,152,2
311,152,2
316,151,2
318,151,2
318,151,2
322,151,2
323,151,2
324,151,2
326,151,2
327,151,2
328,151,2
330,151,2
330,151,2
331,151,2
333,151,2
333,151,2
334,151,2
335,151,2
336,151,2
337,151,2
337,151,2
338,151,2
338,151,2
339,151,2
340,151,2
340,151,2
341,151,2
341,151,2
342,151,2
344,151,2
345,151,2
345,151,2
346,151,2
347,151,2
350,151,2
351,152,2
352,152,2
353,152,2
354,153,2
355,154,2
355,154,2
356,155,2
357,156,2
256,162,2
256,162,2
257,162,2
257,162,2
257,162,2
258,162,2
259,162,2
260,162,2
260,162,2
261,162,2
263,162,2
263,162,2
265,161,2
265,161,2
268,161,2
269,160,2
272,160,2
272,160,2
274,160,2
276,160,2
278,159,2
280,159,2
283,159,2
288,157,2
288,157,2
291,156,2
293,156,2
295,156,2
296,156,2
296,156,2
299,154,2
300,154,2
301,154,2
304,153,2
304,153,2
308,152,2
310,152,2
310,152,2
311,152,2
316,151,2
318,151,2
318,151,2
322,151,2
323,151,2
324,151,2
326,151,2
327,151,2
328,151,2
330,151,2
330,151,2
331,151,2
333,151,2
333,151,2
334,151,2
335,151,2
336,151,2
337,151,2
337,151,2
338,151,2
338,151,2
339,151,2
340,151,2
340,151,2
341,151,2
341,151,2
342,151,2
344,151,2
345,151,2
345,151,2
346,151,2
347,151,2
350,151,2
351,152,2
352,152,2
353,152,2
354,153,2
355,154,2
355,154,2
356,155,2
357,156,2
358,157,2
256,162,2
256,162,2
257,162,2
257,162,2
257,162,2
258,162,2
259,162,2
260,162,2
260,162,2
261,162,2
263,162,2
263,162,2
265,161,2
265,161,2
268,161,2
269,160,2
272,160,2
272,160,2
274,160,2
276,160,2
278,159,2
280,159,2
283,159,2
288,157,2
288,157,2
291,156,2
293,156,2
295,156,2
296,156,2
296,156,2
299,154,2
300,154,2
301,154,2
304,153,2
304,153,2
308,152,2
310,152,2
310,152,2
311,152,2
316,151,2
318,151,2
318,151,2
322,151,2
323,151,2
324,151,2
326,151,2
327,151,2
328,151,2
330,151,2
330,151,2
331,151,2
333,151,2
333,151,2
334,151,2
335,151,2
336,151,2
337,151,2
337,151,2
338,151,2
338,151,2
339,151,2
340,151,2
340,151,2
341,151,2
341,151,2
342,151,2
344,151,2
345,151,2
345,151,2
346,151,2
347,151,2
350,151,2
351,152,2
352,152,2
353,152,2
354,153,2
355,154,2
355,154,2
356,155,2
357,156,2
358,157,2
360,160,2
256,162,2
256,162,2
257,162,2
257,162,2
257,162,2
258,162,2
259,162,2
260,162,2
260,162,2
261,162,2
263,162,2
263,162,2
265,161,2
265,161,2
268,161,2
269,160,2
272,160,2
272,160,2
274,160,2
276,160,2
278,159,2
280,159,2
